"scenario","replication","Method","Metric","pre_Q_TC","pre_B_TC","pre_Q_RE","pre_B_RE","pre_Q_LC","pre_B_LC","post_Q_TC","post_B_TC","post_Q_RE","post_B_RE","post_Q_LC","post_B_LC","max_abs_mean_delta","pre_max_spread","post_max_spread","replication_fidelity"
"ScenarioII",13,"IMDS","Int-Euclidean",0.55139850223072,-0.0310321861057998,0.560327127966739,-0.0464798032372755,0.035375,0.00025,0.551398462396431,-0.0310322657743786,0.560327083185127,-0.0464798928004986,0.035375,0.00025,8.95632231712185e-08,0,1.79126446342437e-07,2.22044604925031e-16
"ScenarioII",13,"IMDS","Hausdorff",0.577043977055449,0.00281867431485028,0.581055048585063,-0.00450300215924132,0.043375,-0.000375,0.577043977055449,0.00281867431485028,0.581055048585063,-0.00450300215924132,0.043375,-0.000375,0,0,0,4.44089209850063e-16
"ScenarioII",13,"IMDS","Ichino-Yaguchi",0.578140694710006,0.00711886551943919,0.5844750146116,0.00205234147266847,0.044125,-0.000375,0.578140694710006,0.00711886551943919,0.5844750146116,0.00205234147266847,0.044125,-0.000375,0,0,0,4.44089209850063e-16
"ScenarioII",13,"IMDS","Wasserstein",0.57237189292543,-0.00761759082217983,0.578550066737396,-0.0169419955300275,0.045125,0.000875000000000001,0.572371805289994,-0.00761776609305301,0.578550030042064,-0.0169420689206915,0.045125,0.000875000000000001,1.7527087317528e-07,0,3.18674314825351e-07,2.22044604925031e-16
"ScenarioII",13,"IMDS","Centers-Euclidean",0.562372609942639,-0.0211990121096239,0.568960483810296,-0.0276533002512376,0.04075,0.000375,0.5623726513703,-0.0211989292543021,0.5689605037701,-0.0276532603316296,0.04075,0.000375,8.28553218847061e-08,0,1.59337157468187e-07,4.44089209850063e-16
"ScenarioII",14,"IMDS","Int-Euclidean",0.546657982791587,-0.0194893244104525,0.555172488745315,-0.0292509196437056,0.033125,-0.00275,0.546657982791587,-0.0194893244104525,0.555172488745315,-0.0292509196437056,0.033125,-0.00275,0,0,0,2.22044604925031e-16
"ScenarioII",14,"IMDS","Hausdorff",0.575118387507967,-0.00428202676864231,0.581746468671382,-0.00427584615494842,0.04375,5e-04,0.575118314212874,-0.00428217335882718,0.581746421266847,-0.00427594096401757,0.04375,5e-04,1.4659018487094e-07,0,3.18674314936374e-07,4.44089209850063e-16
"ScenarioII",14,"IMDS","Ichino-Yaguchi",0.581017766093053,0.00587492033142123,0.589275443760181,0.00519691412899936,0.044,0.0015,0.581017766093053,0.00587492033142123,0.589275443760181,0.00519691412899936,0.044,0.0015,0,0,0,4.44089209850063e-16
"ScenarioII",14,"IMDS","Wasserstein",0.574187221159975,-0.01032982791587,0.581009967896276,-0.00926448527333251,0.044,0.00175,0.574187184512428,-0.0103299012109624,0.581009926697193,-0.00926456767149783,0.044,0.00175,8.23981653168965e-08,0,1.79126446342437e-07,4.44089209850063e-16
"ScenarioII",14,"IMDS","Centers-Euclidean",0.559551625239006,-0.0179968132568515,0.56927594787318,-0.02422359390431,0.041375,-0.002125,0.559551625239006,-0.0179968132568515,0.56927594787318,-0.02422359390431,0.041375,-0.002125,0,0,0,4.44089209850063e-16
"ScenarioII",15,"IMDS","Int-Euclidean",0.592653999362651,-0.0801652326322499,0.594139293373464,-0.0825836776399527,0.040375,-0.003125,0.592653999362651,-0.0801652326322499,0.594139293373464,-0.0825836776399527,0.040375,-0.003125,0,0,0,4.44089209850063e-16
"ScenarioII",15,"IMDS","Hausdorff",0.632985420650096,-0.0362047482472913,0.639972132722973,-0.0456781490557222,0.050875,0.001,0.632985366475462,-0.0362048565965583,0.639972106621691,-0.0456782012582865,0.050875,0.001,1.08349267023689e-07,0,3.18674314825351e-07,4.44089209850063e-16
"ScenarioII",15,"IMDS","Ichino-Yaguchi",0.640015376035691,-0.0295109942638624,0.644522405498431,-0.0397653961739615,0.054,-5e-04,0.640015376035691,-0.0295109942638624,0.644522405498431,-0.0397653961739615,0.054,-5e-04,0,0,0,4.44089209850063e-16
"ScenarioII",15,"IMDS","Wasserstein",0.629080305927342,-0.052191523263225,0.634471799505133,-0.0596420740130005,0.05325,0.001875,0.629080339388145,-0.0521914563416188,0.634471812043985,-0.059642048935298,0.05325,0.001875,6.69216061385813e-08,0,1.59337157468187e-07,3.33066907387547e-16
"ScenarioII",15,"IMDS","Centers-Euclidean",0.61841029318037,-0.071050987890376,0.622874466288488,-0.0748896745289529,0.048375,-0.000750000000000001,0.61841029318037,-0.071050987890376,0.622874466288488,-0.0748896745289529,0.048375,-0.000750000000000001,0,0,0,3.33066907387547e-16
"ScenarioII",16,"IMDS","Int-Euclidean",0.583817957297642,-0.078784098151689,0.590079518067973,-0.0852099707409745,0.04025,-0.0015,0.583817957297642,-0.078784098151689,0.590079518067973,-0.0852099707409745,0.04025,-0.0015,0,0,0,2.22044604925031e-16
"ScenarioII",16,"IMDS","Hausdorff",0.614431564690886,-0.0180587954110899,0.62682754780501,-0.034449195560189,0.0505,-0.000625000000000001,0.614431564690886,-0.0180587954110899,0.62682754780501,-0.034449195560189,0.0505,-0.000625000000000001,0,0,0,6.93889390390723e-18
"ScenarioII",16,"IMDS","Ichino-Yaguchi",0.628137268961122,-0.0233236137667303,0.637266954680668,-0.0294907100333499,0.05325,0.00125,0.628137268961122,-0.0233236137667303,0.637266954680668,-0.0294907100333499,0.05325,0.00125,0,0,0,2.22044604925031e-16
"ScenarioII",16,"IMDS","Wasserstein",0.618490200764818,-0.0477665710643722,0.625386231484083,-0.0551499704185468,0.05275,-0.000625000000000001,0.618490200764818,-0.0477665710643722,0.625386231484083,-0.0551499704185468,0.05275,-0.000625000000000001,0,0,0,4.44089209850063e-16
"ScenarioII",16,"IMDS","Centers-Euclidean",0.610645952836201,-0.0732288081580625,0.619822841172333,-0.0851259096851281,0.052875,-0.003625,0.610645952836201,-0.0732288081580625,0.619822841172333,-0.0851259096851281,0.052875,-0.003625,0,0,0,3.33066907387547e-16
"ScenarioII",17,"IMDS","Int-Euclidean",0.577639818355641,-0.0671365519439133,0.585019618930663,-0.0779904799838139,0.042625,-0.00325,0.577639818355641,-0.0671365519439133,0.585019618930663,-0.0779904799838139,0.042625,-0.00325,0,0,0,4.44089209850063e-16
"ScenarioII",17,"IMDS","Hausdorff",0.615743068833652,-0.030405194391332,0.626745371735143,-0.0437087211634143,0.052875,-0.003,0.615743036966221,-0.030405258126195,0.626745264259275,-0.04370893611515,0.052875,-0.003,2.14951735653945e-07,0,5.37379339138333e-07,2.22044604925031e-16
"ScenarioII",17,"IMDS","Ichino-Yaguchi",0.628297801147228,-0.0310981516889739,0.638796827704754,-0.0410162210085979,0.055875,-0.00275,0.628297801147228,-0.0310981516889739,0.638796827704754,-0.0410162210085979,0.055875,-0.00275,0,0,0,4.44089209850063e-16
"ScenarioII",17,"IMDS","Wasserstein",0.619703553218611,-0.0563465583173995,0.630367225635007,-0.0697412953503381,0.058125,-0.003,0.619703553218611,-0.0563465583173995,0.630367225635007,-0.0697412953503381,0.058125,-0.003,0,0,0,4.44089209850063e-16
"ScenarioII",17,"IMDS","Centers-Euclidean",0.613890057361377,-0.0790713830465265,0.624712252022892,-0.0958337967163905,0.05875,-0.01025,0.613890057361377,-0.0790713830465265,0.624712252022892,-0.0958337967163905,0.05875,-0.01025,0,0,0,4.44089209850063e-16
"ScenarioII",18,"IMDS","Int-Euclidean",0.574597673677502,-0.0605834926704909,0.583746096856058,-0.0645744823544244,0.03725,0.0015,0.574597673677502,-0.0605834926704909,0.583746096856058,-0.0645744823544244,0.03725,0.0015,0,0,0,4.44089209850063e-16
"ScenarioII",18,"IMDS","Hausdorff",0.609964228808158,-0.0101362332695986,0.6281675811285,-0.0288086255269516,0.047125,0.000125,0.609964228808158,-0.0101362332695986,0.6281675811285,-0.0288086255269516,0.047125,0.000125,0,0,0,1.11022302462516e-16
"ScenarioII",18,"IMDS","Ichino-Yaguchi",0.621495458891013,-0.0147433078393882,0.638649868103227,-0.0296034660796778,0.047125,0.002125,0.621495458891013,-0.0147433078393882,0.638649868103227,-0.0296034660796778,0.047125,0.002125,0,0,0,4.44089209850063e-16
"ScenarioII",18,"IMDS","Wasserstein",0.614538001912046,-0.0353261631612493,0.633160757583745,-0.0515299795403478,0.0495,-0.000125,0.614538001912046,-0.0353261631612493,0.633160757583745,-0.0515299795403478,0.0495,-0.000125,0,0,0,4.44089209850063e-16
"ScenarioII",18,"IMDS","Centers-Euclidean",0.616358428935628,-0.0808624920331422,0.635219527670003,-0.0960357843887378,0.0545,-0.00825,0.616358428935628,-0.0808624920331422,0.635219527670003,-0.0960357843887378,0.0545,-0.00825,0,0,0,3.33066907387547e-16
"ScenarioII",19,"IMDS","Int-Euclidean",0.545349665391969,-0.0321757488846398,0.55276235595035,-0.0449509792757526,0.024125,-0.001375,0.545349665391969,-0.0321757488846398,0.55276235595035,-0.0449509792757526,0.024125,-0.001375,0,0,0,3.33066907387547e-16
"ScenarioII",19,"IMDS","Hausdorff",0.576688973868706,0.00368929254302097,0.582385753472366,-0.00696424623335468,0.034625,0.00025,0.57668908859146,0.00368952198852768,0.58238614038549,-0.00696347240710632,0.034625,0.00025,7.73826248359581e-07,0,1.612138017415e-06,2.22044604925031e-16
"ScenarioII",19,"IMDS","Ichino-Yaguchi",0.582049394518802,0.0113948374760995,0.588669001153404,0.00299485386779208,0.037875,-5e-04,0.582049394518802,0.0113948374760995,0.588669001153404,0.00299485386779208,0.037875,-5e-04,0,0,0,3.33066907387547e-16
"ScenarioII",19,"IMDS","Wasserstein",0.574099506054812,-0.00699601657106441,0.580398728325913,-0.0184407364843551,0.03425,-0.00125,0.574099464627151,-0.0069960994263863,0.580398712801621,-0.0184407675329392,0.03425,-0.00125,8.28553218838388e-08,0,1.59337157468187e-07,2.22044604925031e-16
"ScenarioII",19,"IMDS","Centers-Euclidean",0.56437683237731,-0.0293228170809434,0.574190370000176,-0.0465722704413557,0.0315,-0.00225,0.564376792543021,-0.0293228967495221,0.574190235655341,-0.0465725391310253,0.0315,-0.00225,2.68689669569167e-07,0,5.37379339138333e-07,4.44089209850063e-16
