"IDR","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","rep","kind"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"IMDS","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"IMDS","Hausdorff",0.001,0.627,0.001,0.13,0.001,0.996,11,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.993,0.001,0.568,0.001,0.441,11,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,1,11,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.382,11,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"IMDS","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.089,12,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.188,12,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.028,12,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"IMDS","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,1,13,"minP"
"IMDS","Hausdorff",0.001,0.99,0.001,0.971,0.001,1,13,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.636,0.001,0.999,0.001,1,13,"minP"
"IMDS","Wasserstein",0.001,0.534,0.001,0.042,0.001,0.971,13,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,1,13,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.032,0.001,0.001,13,"minP"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.288,0.001,0.001,13,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.194,0.001,0.001,13,"minP"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.19,0.001,0.001,13,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.077,0.001,0.001,13,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"IMDS","Int-Euclidean",0.001,0.105,0.001,0.032,0.001,0.159,14,"minP"
"IMDS","Hausdorff",0.001,0.932,0.001,0.979,0.001,0.998,14,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.752,0.001,0.949,0.001,0.828,14,"minP"
"IMDS","Wasserstein",0.001,0.215,0.001,0.626,0.001,0.714,14,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.008,0.001,0.475,14,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.445,0.001,0.982,0.001,0.001,14,"minP"
"Int-UMAP","Hausdorff",0.001,0.54,0.001,0.982,0.001,0.001,14,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.436,0.001,0.963,0.001,0.001,14,"minP"
"Int-UMAP","Wasserstein",0.001,0.46,0.001,0.976,0.001,0.001,14,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.454,0.001,0.977,0.001,0.001,14,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"IMDS","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.138,15,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.956,15,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.999,15,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.639,15,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.994,15,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.012,0.001,0.001,15,"minP"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.021,0.001,0.001,15,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.033,0.001,0.001,15,"minP"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.017,0.001,0.001,15,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.016,0.001,0.001,15,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"IMDS","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.796,16,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.998,16,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.905,16,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.998,16,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.08,16,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.007,0.001,0.45,0.001,0.001,16,"minP"
"Int-UMAP","Hausdorff",0.001,0.003,0.001,0.514,0.001,0.001,16,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.007,0.001,0.541,0.001,0.001,16,"minP"
"Int-UMAP","Wasserstein",0.001,0.007,0.001,0.488,0.001,0.001,16,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.007,0.001,0.469,0.001,0.001,16,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"IMDS","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.09,17,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.172,17,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.247,17,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.145,17,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.163,0.001,0.238,0.001,0.001,17,"minP"
"Int-UMAP","Hausdorff",0.001,0.341,0.001,0.916,0.001,0.001,17,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.536,0.001,0.895,0.001,0.001,17,"minP"
"Int-UMAP","Wasserstein",0.001,0.358,0.001,0.854,0.001,0.001,17,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.088,0.001,0.543,0.001,0.001,17,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"IMDS","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.669,18,"minP"
"IMDS","Hausdorff",0.001,0.287,0.001,0.001,0.001,1,18,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.036,0.001,0.001,0.001,0.504,18,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,1,18,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.009,0.001,0.001,18,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.012,0.001,0.001,18,"minP"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.009,0.001,0.001,18,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.006,0.001,0.001,18,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"IMDS","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.879,19,"minP"
"IMDS","Hausdorff",0.001,0.982,0.001,0.844,0.001,0.999,19,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.148,0.001,1,0.001,0.998,19,"minP"
"IMDS","Wasserstein",0.001,0.651,0.001,0.027,0.001,0.922,19,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.469,19,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.051,0.001,0.001,19,"minP"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.066,0.001,0.001,19,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.121,0.001,0.001,19,"minP"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.094,0.001,0.001,19,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.114,0.001,0.001,19,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"IMDS","Int-Euclidean",0.001,0.603,0.001,0.094,0.001,0.863,20,"minP"
