"IDR","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","rep","kind"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"IMDS","Int-Euclidean",0.053,0.042,0.016,0.001,0.055,0.326,20,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.995,20,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.999,20,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,1,20,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.026,1,20,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.27,20,"minP"
"Int-UMAP","Hausdorff",0.001,0.006,0.001,0.052,0.001,0.866,20,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.018,0.001,0.018,0.001,0.001,20,"minP"
"Int-UMAP","Wasserstein",0.001,0.006,0.001,0.007,0.001,0.001,20,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"C-PCA","Int-Euclidean",0.001,0.213,0.001,0.194,0.001,0.001,21,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"V-PCA","Int-Euclidean",0.001,0.227,0.001,0.202,0.001,0.001,21,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"SPCA","Int-Euclidean",0.001,0.251,0.001,0.151,0.001,0.001,21,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"IMDS","Int-Euclidean",0.001,0.009,0.001,0.001,0.001,1,21,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.739,21,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.86,21,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.931,21,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.982,21,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.06,0.001,0.063,0.001,0.181,21,"minP"
"Int-UMAP","Hausdorff",0.001,0.326,0.001,0.72,0.001,0.953,21,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.865,0.001,0.944,0.001,0.027,21,"minP"
"Int-UMAP","Wasserstein",0.001,0.348,0.001,0.819,0.001,0.086,21,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.015,0.001,0.035,0.001,0.001,21,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.009,0.001,0.001,22,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"IMDS","Int-Euclidean",0.001,0.061,0.001,0.001,0.001,1,22,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,1,22,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,1,22,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.833,22,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.948,22,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.083,22,"minP"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.348,22,"minP"
"C-PCA","Int-Euclidean",0.001,0.009,0.001,0.001,0.001,0.001,23,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"IMDS","Int-Euclidean",0.569,0.939,0.06,0.56,0.001,0.998,23,"minP"
"IMDS","Hausdorff",0.001,0.227,0.001,0.009,0.001,0.999,23,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.015,0.001,0.013,0.001,0.524,23,"minP"
"IMDS","Wasserstein",0.001,0.076,0.001,0.001,0.001,0.987,23,"minP"
"IMDS","Centers-Euclidean",0.001,0.237,0.001,0.009,0.001,1,23,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.866,0.001,0.087,0.001,0.001,23,"minP"
"Int-UMAP","Hausdorff",0.001,1,0.001,1,0.001,0.03,23,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.985,0.001,0.977,0.001,0.959,23,"minP"
"Int-UMAP","Wasserstein",0.001,0.999,0.001,0.74,0.001,0.533,23,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.178,0.001,0.001,0.001,0.001,23,"minP"
"C-PCA","Int-Euclidean",0.001,0.005,0.001,0.026,0.001,0.001,24,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.021,0.001,0.001,24,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.039,0.001,0.001,24,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"IMDS","Int-Euclidean",0.747,0.777,0.318,0.543,0.011,0.513,24,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.792,24,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.671,24,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.915,24,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.011,0.744,24,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.009,0.001,0.001,0.001,0.001,24,"minP"
"Int-UMAP","Hausdorff",0.001,1,0.001,1,0.001,1,24,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.425,0.001,0.81,0.001,0.009,24,"minP"
"Int-UMAP","Wasserstein",0.001,0.707,0.001,0.93,0.001,0.644,24,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.013,0.001,0.001,24,"minP"
"C-PCA","Int-Euclidean",0.001,0.007,0.001,0.001,0.001,0.001,25,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"SPCA","Int-Euclidean",0.001,0.004,0.001,0.001,0.001,0.001,25,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"IMDS","Int-Euclidean",0.1,0.431,0.052,0.492,0.001,0.698,25,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,1,25,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.995,25,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,1,25,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.755,25,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.006,0.001,0.001,25,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.006,0.001,0.028,25,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
