"scenario","replication","Method","Metric","pre_Q_TC","pre_B_TC","pre_Q_RE","pre_B_RE","pre_Q_LC","pre_B_LC","post_Q_TC","post_B_TC","post_Q_RE","post_B_RE","post_Q_LC","post_B_LC","max_abs_mean_delta","pre_max_spread","post_max_spread","replication_fidelity"
"ScenarioII",53,"IMDS","Int-Euclidean",0.558038479923518,-0.0332608349267048,0.570952663959981,-0.0535031874271659,0.035375,0.00025,0.558038518164436,-0.0332607584448693,0.570952792931022,-0.0535029294850831,0.035375,0.00025,2.57942082783347e-07,0,5.37379339138333e-07,2.22044604925031e-16
"ScenarioII",53,"IMDS","Hausdorff",0.581594725940089,0.0161681007010835,0.59040253998742,-0.00119918076093251,0.046125,-0.003375,0.581594772147865,0.0161681931166348,0.59040259193409,-0.00119907686759363,0.046125,-0.003375,1.03893338878561e-07,0,1.79126446342437e-07,3.33066907387547e-16
"ScenarioII",53,"IMDS","Ichino-Yaguchi",0.58402413957935,0.0235750478011472,0.592927905998194,0.0122739795294297,0.0455,-0.00325,0.584024101338432,0.0235749713193116,0.592927880203986,0.0122739279410132,0.0455,-0.00325,7.64818355834807e-08,0,1.59337157468187e-07,3.46944695195361e-17
"ScenarioII",53,"IMDS","Wasserstein",0.576731357552581,0.00531931166347988,0.586833120556705,-0.00657966495165896,0.044875,-0.002625,0.576731314531549,0.00531922562141484,0.586833048010494,-0.00657981004408053,0.044875,-0.002625,1.45092421566934e-07,0,2.68689669569167e-07,4.44089209850063e-16
"ScenarioII",53,"IMDS","Centers-Euclidean",0.574453632887189,-0.0225442957297642,0.584148669683327,-0.0316187394667252,0.042875,0.001625,0.574453591459528,-0.0225443785850861,0.584148641739601,-0.0316187953541765,0.042875,0.001625,8.28553218257255e-08,0,1.59337157357164e-07,4.44089209850063e-16
"ScenarioII",54,"IMDS","Int-Euclidean",0.584349665391969,-0.0716814850223073,0.590937679073135,-0.0872621655005535,0.037625,-0.00525,0.584349633524538,-0.0716815487571703,0.590937657577961,-0.0872622084909006,0.037625,-0.00525,6.37348629428658e-08,0,1.59337157357164e-07,4.44089209850063e-16
"ScenarioII",54,"IMDS","Hausdorff",0.638023422562142,-0.0330930528999362,0.645738003091552,-0.0530801368218977,0.0495,-0.004375,0.638023422562142,-0.0330930528999362,0.645738003091552,-0.0530801368218977,0.0495,-0.004375,0,0,0,4.44089209850063e-16
"ScenarioII",54,"IMDS","Ichino-Yaguchi",0.643508205863607,-0.0324666985340982,0.649856064010238,-0.0495825927307758,0.051375,-0.002875,0.643508205863607,-0.0324666985340982,0.649856064010238,-0.0495825927307758,0.051375,-0.002875,0,0,0,4.44089209850063e-16
"ScenarioII",54,"IMDS","Wasserstein",0.636795570427024,-0.0546083492670491,0.642562804077805,-0.0735629794084767,0.04975,-0.003875,0.636795570427024,-0.0546083492670491,0.642562804077805,-0.0735629794084767,0.04975,-0.003875,0,0,0,3.33066907387547e-16
"ScenarioII",54,"IMDS","Centers-Euclidean",0.626855003186743,-0.0775857233906947,0.634231407975665,-0.10018949978684,0.050375,-0.004875,0.626855003186743,-0.0775857233906947,0.634231407975665,-0.10018949978684,0.050375,-0.004875,0,0,0,3.88578058618805e-16
"ScenarioII",55,"IMDS","Int-Euclidean",0.590393801784576,-0.0869485340981517,0.597470884062369,-0.103114532511535,0.044125,-0.0025,0.590393849585723,-0.0869484384958572,0.59747090018375,-0.103114500268775,0.044125,-0.0025,9.56022944836876e-08,0,1.59337157468187e-07,4.44089209850063e-16
"ScenarioII",55,"IMDS","Hausdorff",0.642987571701721,-0.0419241555130657,0.650037521339504,-0.0589713465497943,0.0525,-0.0035,0.642987557361377,-0.041924184193754,0.650037392069919,-0.0589716050889653,0.0525,-0.0035,2.58539170988614e-07,0,8.35923416431239e-07,2.22044604925031e-16
"ScenarioII",55,"IMDS","Ichino-Yaguchi",0.646317399617591,-0.0474827915869982,0.654933087422577,-0.0609155163336877,0.056375,-5e-04,0.646317399617591,-0.0474827915869982,0.654933087422577,-0.0609155163336877,0.056375,-5e-04,0,0,0,2.22044604925031e-16
"ScenarioII",55,"IMDS","Wasserstein",0.638700844486934,-0.0677114404079031,0.64443588785132,-0.0844630290265023,0.055125,-0.00125,0.638700844486934,-0.0677114404079031,0.64443588785132,-0.0844630290265023,0.055125,-0.00125,0,0,0,4.44089209850063e-16
"ScenarioII",55,"IMDS","Centers-Euclidean",0.627085006373486,-0.0903714149139581,0.632006153185354,-0.101103422961383,0.054,-0.0075,0.627085006373486,-0.0903714149139581,0.632006153185354,-0.101103422961383,0.054,-0.0075,0,0,0,4.44089209850063e-16
"ScenarioII",56,"IMDS","Int-Euclidean",0.606120379222435,-0.103474665391969,0.614426023848383,-0.113157458031953,0.045375,-0.003625,0.606121088272785,-0.103473247291268,0.614426608726085,-0.113156288276549,0.045375,-0.003625,1.41810070107551e-06,0,5.09878903764971e-06,3.60822483003176e-16
"ScenarioII",56,"IMDS","Hausdorff",0.642922323135755,-0.0488975462077756,0.652737782467479,-0.061469673210241,0.056875,-0.000625000000000001,0.642923255258126,-0.0488956819630338,0.652738400274592,-0.0614684375960139,0.056875,-0.000625000000000001,1.8642447418768e-06,0,5.09878903764971e-06,3.33066907387547e-16
"ScenarioII",56,"IMDS","Ichino-Yaguchi",0.652000079668579,-0.0543513384321224,0.661326668464755,-0.0647308505725478,0.0585,-0.003625,0.651999990439771,-0.0543515168897387,0.661326771999841,-0.0647306435023758,0.0585,-0.003625,2.07070172009161e-07,0,2.26211112297481e-06,2.22044604925031e-16
"ScenarioII",56,"IMDS","Wasserstein",0.640830943275972,-0.0755994263862333,0.648790711496216,-0.0842650115638916,0.05875,-0.004,0.640831110579987,-0.0755990917782027,0.648790798909922,-0.0842648367364799,0.05875,-0.004,3.34608030630457e-07,0,9.56022944587076e-07,1.11022302462516e-16
"ScenarioII",56,"IMDS","Centers-Euclidean",0.634699410452517,-0.100038400254939,0.641238419368618,-0.107357218522835,0.060625,-0.003,0.634699643084767,-0.10003793499044,0.641238483018216,-0.10735709122364,0.060625,-0.003,4.65264499677209e-07,0,1.11536010183322e-06,4.44089209850063e-16
"ScenarioII",57,"IMDS","Int-Euclidean",0.56987563734863,-0.053424633524538,0.579055264837598,-0.0622719061408128,0.0405,-0.002875,0.569875673996176,-0.0534245602294456,0.579055326636222,-0.0622717825435649,0.0405,-0.002875,1.23597247998763e-07,0,2.68689669569167e-07,2.22044604925031e-16
"ScenarioII",57,"IMDS","Hausdorff",0.606078234544296,-0.0166274697259401,0.621755099367411,-0.0281678117537997,0.047625,-0.00025,0.606078234544296,-0.0166274697259401,0.621755099367411,-0.0281678117537997,0.047625,-0.00025,0,0,0,3.33066907387547e-16
"ScenarioII",57,"IMDS","Ichino-Yaguchi",0.615258205863607,-0.0149188973868707,0.628912288453799,-0.026593806771355,0.04825,-0.001,0.615258205863607,-0.0149188973868707,0.628912288453799,-0.026593806771355,0.04825,-0.001,0,0,0,3.33066907387547e-16
"ScenarioII",57,"IMDS","Wasserstein",0.607808078393882,-0.039120299553856,0.620377682247938,-0.0501411957816234,0.050625,0.000375,0.607808078393882,-0.039120299553856,0.620377682247938,-0.0501411957816234,0.050625,0.000375,0,0,0,4.44089209850063e-16
"ScenarioII",57,"IMDS","Centers-Euclidean",0.604768244104525,-0.0729491714467814,0.616903354223742,-0.0845722590540315,0.054375,-0.00325,0.604768244104525,-0.0729491714467814,0.616903354223742,-0.0845722590540315,0.054375,-0.00325,0,0,0,1.11022302462516e-16
"ScenarioII",58,"IMDS","Int-Euclidean",0.590043260038241,-0.0804335564053538,0.597279584374612,-0.0914443044272721,0.040625,0.001875,0.590043260038241,-0.0804335564053538,0.597279584374612,-0.0914443044272721,0.040625,0.001875,0,0,0,3.33066907387547e-16
"ScenarioII",58,"IMDS","Hausdorff",0.635926545570427,-0.0484404079031231,0.642010873167217,-0.0521834825030141,0.057125,-0.001375,0.635926634799235,-0.0484402294455067,0.642010918307081,-0.0521833922232851,0.057125,-0.001375,1.78457616364924e-07,0,3.18674314936374e-07,5.55111512312578e-16
"ScenarioII",58,"IMDS","Ichino-Yaguchi",0.64003465583174,-0.0404631931166348,0.647489739253309,-0.0456493261177789,0.056,-0.000749999999999997,0.64003465583174,-0.0404631931166348,0.647489739253309,-0.0456493261177789,0.056,-0.000749999999999997,0,0,0,2.22044604925031e-16
"ScenarioII",58,"IMDS","Wasserstein",0.631714467813894,-0.0631115360101976,0.637608818889686,-0.0685748038863957,0.0575,0.0025,0.631714467813894,-0.0631115360101976,0.637608818889686,-0.0685748038863957,0.0575,0.0025,0,0,0,4.44089209850063e-16
"ScenarioII",58,"IMDS","Centers-Euclidean",0.615809193753983,-0.0778452836201402,0.625763575737476,-0.0907541547526255,0.0485,0.001125,0.615809193753983,-0.0778452836201402,0.625763575737476,-0.0907541547526255,0.0485,0.001125,0,0,0,3.33066907387547e-16
"ScenarioII",59,"IMDS","Int-Euclidean",0.567253425748885,-0.0455498725302741,0.5760963034315,-0.0607941278853646,0.0405,-0.003,0.567253425748885,-0.0455498725302741,0.5760963034315,-0.0607941278853646,0.0405,-0.003,0,0,0,4.44089209850063e-16
"ScenarioII",59,"IMDS","Hausdorff",0.599350063734863,-0.00496590184831103,0.608913881719566,-0.0182373057778856,0.055,5e-04,0.599350063734863,-0.00496590184831103,0.608913879512472,-0.018237310192073,0.055,5e-04,4.41418744612232e-09,0,3.18674314936374e-07,1.11022302462516e-16
"ScenarioII",59,"IMDS","Ichino-Yaguchi",0.598756134480561,0.00294471000637353,0.609584262338528,-0.00853452794466397,0.053625,-0.000750000000000001,0.598756134480561,0.00294471000637353,0.609584262338528,-0.00853452794466397,0.053625,-0.000750000000000001,0,0,0,1.11022302462516e-16
"ScenarioII",59,"IMDS","Wasserstein",0.591200047801147,-0.0172809114085406,0.60072927803427,-0.0301184266778305,0.053625,0.000375,0.591200047801147,-0.0172809114085406,0.60072927803427,-0.0301184266778305,0.053625,0.000375,0,0,0,2.22044604925031e-16
"ScenarioII",59,"IMDS","Centers-Euclidean",0.593402724665392,-0.0469504461440409,0.598631934986995,-0.056408096788331,0.055125,-0.00275,0.593402724665392,-0.0469504461440409,0.598631934986995,-0.056408096788331,0.055125,-0.00275,0,0,0,3.33066907387547e-16
"ScenarioII",60,"IMDS","Int-Euclidean",0.557413639260676,-0.04414913957935,0.563054338135457,-0.0506097272313653,0.02925,0.000625000000000001,0.557413639260676,-0.04414913957935,0.563054338135457,-0.0506097272313653,0.02925,0.000625000000000001,0,0,0,4.44089209850063e-16
"ScenarioII",60,"IMDS","Hausdorff",0.60130696303378,0.000582058636073857,0.617194855752885,-0.0188650249813154,0.04725,-0.00425,0.60130696303378,0.000582058636073857,0.617194855752885,-0.0188650249813154,0.04725,-0.00425,0,0,0,4.44089209850063e-16
"ScenarioII",60,"IMDS","Ichino-Yaguchi",0.610190487571702,0.00476242829827911,0.624010945969322,-0.0176453067335679,0.046875,-0.00525,0.610190487571702,0.00476242829827911,0.624010945969322,-0.0176453067335679,0.046875,-0.00525,0,0,0,3.33066907387547e-16
"ScenarioII",60,"IMDS","Wasserstein",0.597595363288719,-0.0111598151688974,0.614947674179571,-0.0375194625148909,0.046375,-0.00475,0.597595363288719,-0.0111598151688974,0.614947674179571,-0.0375194625148909,0.046375,-0.00475,0,0,0,1.38777878078145e-17
"ScenarioII",60,"IMDS","Centers-Euclidean",0.58742511153601,-0.052904397705545,0.606007117333452,-0.0854974123905345,0.044,-0.00325,0.58742511153601,-0.052904397705545,0.606007117333452,-0.0854974123905345,0.044,-0.00325,0,0,0,2.22044604925031e-16
"ScenarioII",61,"IMDS","Int-Euclidean",0.56147402804334,-0.0418170809432761,0.56563781692373,-0.0432244250936704,0.035125,0.000750000000000001,0.561474034416826,-0.0418170681963035,0.56563791723454,-0.0432242244720504,0.035125,0.000750000000000001,2.00621619934893e-07,0,7.16505785536281e-07,3.33066907387547e-16
"ScenarioII",61,"IMDS","Hausdorff",0.593663798597833,-0.0124993626513703,0.603758896826749,-0.0184595999918796,0.047875,0.000375,0.593663835245379,-0.0124992893562779,0.603759020423997,-0.0184593527973836,0.047875,0.000375,2.47194496004466e-07,0,5.37379339138333e-07,3.33066907387547e-16
"ScenarioII",61,"IMDS","Ichino-Yaguchi",0.597864404079031,-0.00124506054811979,0.606526682760751,-0.0137608190241157,0.045625,-5e-04,0.597864365838114,-0.00124513702995538,0.606526639770404,-0.01376090500481,0.045625,-5e-04,8.59806942709457e-08,0,1.79126446397948e-07,4.44089209850063e-16
"ScenarioII",61,"IMDS","Wasserstein",0.59080385595921,-0.022057361376673,0.601141759219596,-0.0299534032404145,0.047,0.000375,0.59080385595921,-0.022057361376673,0.601141759219596,-0.0299534032404145,0.047,0.000375,0,0,0,4.44089209850063e-16
"ScenarioII",61,"IMDS","Centers-Euclidean",0.586630736137667,-0.048624442319949,0.593041826899538,-0.0548785251871403,0.04475,-0.00125,0.586630681963034,-0.0486245506692161,0.593041765996546,-0.0548786469931238,0.04475,-0.00125,1.218059835148e-07,0,1.79126446342437e-07,2.22044604925031e-16
"ScenarioII",62,"IMDS","Int-Euclidean",0.587706421287444,-0.0981088272785213,0.592908858459571,-0.119597418003163,0.0415,-0.003,0.587706421287444,-0.0981088272785213,0.592908858459571,-0.119597418003163,0.0415,-0.003,0,0,0,4.44089209850063e-16
"ScenarioII",62,"IMDS","Hausdorff",0.617756293817718,-0.0230336201402167,0.62766004201624,-0.0514640627140455,0.0555,-0.006375,0.617756330465265,-0.0230335468451243,0.627660055749268,-0.0514640352479904,0.0555,-0.006375,7.32950924363374e-08,0,1.59337157468187e-07,3.33066907387547e-16
"ScenarioII",62,"IMDS","Ichino-Yaguchi",0.630285452517527,-0.0288293499043977,0.638269368878674,-0.0493269645778305,0.0585,-0.00475,0.630285452517527,-0.0288293499043977,0.638269368878674,-0.0493269645778305,0.0585,-0.00475,0,0,0,4.44089209850063e-16
"ScenarioII",62,"IMDS","Wasserstein",0.619826402166985,-0.0509348311026131,0.629547226453018,-0.0782488937662462,0.057625,-0.009625,0.619826402166985,-0.0509348311026131,0.629547226453018,-0.0782488937662462,0.057625,-0.009625,0,0,0,3.33066907387547e-16
"ScenarioII",62,"IMDS","Centers-Euclidean",0.618106277884003,-0.096399936265137,0.624363117732478,-0.120701982682396,0.05575,-0.00875,0.618106277884003,-0.096399936265137,0.624363117732478,-0.120701982682396,0.05575,-0.00875,0,0,0,4.44089209850063e-16
"ScenarioII",63,"IMDS","Int-Euclidean",0.586846797323136,-0.0778051306564691,0.59135933131927,-0.08686846199133,0.039125,-0.00225,0.586846797323136,-0.0778051306564691,0.591359281163865,-0.0868685623021399,0.039125,-0.00225,1.00310809950099e-07,0,1.79126446342437e-07,3.33066907387547e-16
"ScenarioII",63,"IMDS","Hausdorff",0.621865519439133,-0.0301258763543658,0.632666623207179,-0.0416697310083743,0.053,0.001875,0.621865519439133,-0.0301258763543658,0.632666655449939,-0.0416696665228536,0.053,0.001875,6.44855207079797e-08,0,1.34344834812339e-07,2.22044604925031e-16
"ScenarioII",63,"IMDS","Ichino-Yaguchi",0.629574569789675,-0.0350752071383046,0.636690390258524,-0.0401448032603061,0.05575,0.001125,0.629574569789675,-0.0350752071383046,0.636690390258524,-0.0401448032603061,0.05575,0.001125,0,0,0,2.22044604925031e-16
"ScenarioII",63,"IMDS","Wasserstein",0.619986297004461,-0.0543390694710006,0.628439894376811,-0.0631721562098618,0.05225,-0.00025,0.619986297004461,-0.0543390694710006,0.628439894376811,-0.0631721562098618,0.05225,-0.00025,0,0,0,4.44089209850063e-16
"ScenarioII",63,"IMDS","Centers-Euclidean",0.616440726577438,-0.0720436583811344,0.621210754781695,-0.0783539023805222,0.053125,-0.002375,0.616440726577438,-0.0720436583811344,0.621210754781695,-0.0783539023805222,0.053125,-0.002375,0,0,0,2.22044604925031e-16
"ScenarioII",64,"IMDS","Int-Euclidean",0.577788400254939,-0.0688240917782027,0.582749300831096,-0.0823746202306091,0.0415,-0.003875,0.577788400254939,-0.0688240917782027,0.582749300831096,-0.0823746202306091,0.0415,-0.003875,0,0,0,4.44089209850063e-16
"ScenarioII",64,"IMDS","Hausdorff",0.613619741873805,-0.01636695347355,0.627926232125526,-0.0399137516822958,0.050375,-0.001,0.613619741873805,-0.01636695347355,0.627926232125526,-0.0399137516822958,0.050375,-0.001,0,0,0,3.33066907387547e-16
"ScenarioII",64,"IMDS","Ichino-Yaguchi",0.629011711281071,-0.019771351179095,0.640947170109221,-0.0372424183025603,0.053875,0.000625000000000001,0.629011711281071,-0.019771351179095,0.640947170109221,-0.0372424183025603,0.053875,0.000625000000000001,0,0,0,3.33066907387547e-16
"ScenarioII",64,"IMDS","Wasserstein",0.620325207138305,-0.0467262587635437,0.630698637602633,-0.063660540414253,0.05475,5e-04,0.620325207138305,-0.0467262587635437,0.630698637602633,-0.063660540414253,0.05475,5e-04,0,0,0,3.33066907387547e-16
"ScenarioII",64,"IMDS","Centers-Euclidean",0.618646351179095,-0.084617750159337,0.626165702454595,-0.0905841437099066,0.056,-0.003625,0.618646351179095,-0.084617750159337,0.626165702454595,-0.0905841437099066,0.056,-0.003625,0,0,0,2.22044604925031e-16
"ScenarioII",65,"IMDS","Int-Euclidean",0.567305210325048,-0.0347210006373486,0.573862054361123,-0.0431557701916875,0.032625,-0.003,0.567305210325048,-0.0347210006373486,0.573862054361123,-0.0431557701916875,0.032625,-0.003,0,0,0,3.33066907387547e-16
"ScenarioII",65,"IMDS","Hausdorff",0.607300430210325,0.0112789993626513,0.62044152888431,-0.0156792929060297,0.039875,-0.007125,0.607300430210325,0.0112789993626513,0.62044152888431,-0.0156792929060297,0.039875,-0.007125,0,0,0,1.11022302462516e-16
"ScenarioII",65,"IMDS","Wasserstein",0.603175828553219,-0.000195506692160619,0.615605942865317,-0.0242299705925554,0.04075,-0.005375,0.603175828553219,-0.000195506692160619,0.615605942865317,-0.0242299705925554,0.04075,-0.005375,0,0,0,4.44089209850063e-16
"ScenarioII",65,"IMDS","Centers-Euclidean",0.600538878266412,-0.0395235818992989,0.618550591428612,-0.0717047112046663,0.046625,-0.011375,0.600538878266412,-0.0395235818992989,0.618550591428612,-0.0717047112046663,0.046625,-0.011375,0,0,0,2.22044604925031e-16
"ScenarioII",66,"IMDS","Int-Euclidean",0.584466698534098,-0.0750984703632886,0.587881310624706,-0.0848582630006136,0.041875,0.000750000000000001,0.584466618865519,-0.0750986297004461,0.587881273903785,-0.0848583364424566,0.041875,0.000750000000000001,1.59337157468187e-07,0,3.18674314936374e-07,1.11022302462516e-16
"ScenarioII",66,"IMDS","Hausdorff",0.605187619502868,-0.0223382727852135,0.612390230247428,-0.0375511853820537,0.052,-0.0075,0.605187619502868,-0.0223382727852135,0.612390230247428,-0.0375511853820537,0.052,-0.0075,0,0,0,2.22044604925031e-16
"ScenarioII",66,"IMDS","Ichino-Yaguchi",0.61271223709369,-0.0160790312300828,0.618787940580687,-0.0287140382334311,0.054375,-0.00175,0.612712152644997,-0.0160792001274696,0.618787901172869,-0.0287141170490675,0.054375,-0.00175,1.68897386833289e-07,0,3.18674314825351e-07,1.11022302462516e-16
"ScenarioII",66,"IMDS","Wasserstein",0.604874920331421,-0.038597833014659,0.612558425822288,-0.0515661428241689,0.052375,-0.005375,0.604874821542384,-0.0385980305927343,0.61255837988915,-0.0515662346904465,0.052375,-0.005375,1.97578075254723e-07,0,4.78011472293538e-07,4.44089209850063e-16
"ScenarioII",66,"IMDS","Centers-Euclidean",0.605468610579987,-0.0683604206500956,0.610285904360808,-0.0742996706120546,0.05075,-0.001625,0.605468527724665,-0.0683605863607394,0.61028586495299,-0.074299749427691,0.05075,-0.001625,1.65710643734718e-07,0,3.18674314825351e-07,2.22044604925031e-16
"ScenarioII",67,"IMDS","Int-Euclidean",0.589178377947737,-0.0730377629063097,0.593613166267215,-0.0868483569669355,0.039625,-0.002875,0.589178419375398,-0.0730376800509878,0.593613212840091,-0.0868482638211834,0.039625,-0.002875,9.31457521252677e-08,0,1.79126446397948e-07,4.44089209850063e-16
"ScenarioII",67,"IMDS","Hausdorff",0.631385595920969,-0.0310178457616315,0.636325662691083,-0.034680727367672,0.047875,0.002,0.631385428616953,-0.0310181803696621,0.636325548306052,-0.0346809561377335,0.047875,0.002,3.34608030661682e-07,0,2.39005736135667e-06,2.22044604925031e-16
"ScenarioII",67,"IMDS","Ichino-Yaguchi",0.635563017845762,-0.0306139260675589,0.638746658652038,-0.0316104439930458,0.05125,0.001875,0.635563057680051,-0.0306138463989802,0.638746703433649,-0.0316103544298226,0.05125,0.001875,8.9563223198974e-08,0,1.79126446397948e-07,3.33066907387547e-16
"ScenarioII",67,"IMDS","Wasserstein",0.627319630337795,-0.0473282345442958,0.629060677335097,-0.0508537439389155,0.048625,0.0025,0.627319678138942,-0.0473281389420013,0.629060731073031,-0.0508536364630476,0.048625,0.0025,1.07475867837381e-07,0,1.79126446397948e-07,3.33066907387547e-16
"ScenarioII",67,"IMDS","Centers-Euclidean",0.615520873167623,-0.0647272147864881,0.618416229001049,-0.0750419177209111,0.04425,0.000750000000000001,0.615520906628426,-0.064727147864882,0.618416266617603,-0.0750418424878036,0.04425,0.000750000000000001,7.52331074660439e-08,0,1.79126446342437e-07,3.33066907387547e-16
"ScenarioII",68,"IMDS","Int-Euclidean",0.558854923518164,-0.0394600063734863,0.562929998152439,-0.0555838737407624,0.035125,-0.00375,0.558854923518164,-0.0394600063734863,0.562929998152439,-0.0555838737407624,0.035125,-0.00375,0,0,0,4.44089209850063e-16
"ScenarioII",68,"IMDS","Hausdorff",0.601385834926705,-0.0182480879541109,0.610005011915321,-0.0303873750145221,0.0515,0.003125,0.601385834926705,-0.0182480879541109,0.610005011915321,-0.0303873750145221,0.0515,0.003125,0,0,0,3.33066907387547e-16
"ScenarioII",68,"IMDS","Ichino-Yaguchi",0.604282504780115,-0.00750573613766725,0.613367842363097,-0.0222725509960198,0.051375,0.000125,0.604282514340344,-0.0075057170172084,0.613367845587374,-0.0222725445474677,0.051375,0.000125,1.91204588499e-08,0,3.18674314825351e-07,4.44089209850063e-16
"ScenarioII",68,"IMDS","Wasserstein",0.596585165710644,-0.0234195347355003,0.60633569707739,-0.040978745623557,0.0505,0.0025,0.59658520235819,-0.0234194614404079,0.606335727976702,-0.040978683824933,0.0505,0.0025,7.32950924363374e-08,0,1.59337157468187e-07,2.22044604925031e-16
"ScenarioII",68,"IMDS","Centers-Euclidean",0.5873304652645,-0.046442319949012,0.593438206216677,-0.0598326283001702,0.049125,-0.004875,0.58733048597833,-0.0464422785213512,0.593438213202608,-0.0598326143283074,0.049125,-0.004875,4.14276608851072e-08,0,3.18674314825351e-07,2.22044604925031e-16
"ScenarioII",69,"IMDS","Int-Euclidean",0.561792304015296,-0.0432165391969407,0.565877150540936,-0.056364142783567,0.038875,0,0.561792304015296,-0.0432165391969407,0.565877150540936,-0.056364142783567,0.038875,0,0,0,0,3.33066907387547e-16
"ScenarioII",69,"IMDS","Hausdorff",0.598794216061185,-0.00546096239643079,0.611202054674168,-0.0274763770601461,0.05075,-0.006125,0.598794216061185,-0.00546096239643079,0.611202054674168,-0.0274763770601461,0.05075,-0.006125,0,0,0,4.44089209850063e-16
"ScenarioII",69,"IMDS","Ichino-Yaguchi",0.609772705544933,0.000552103250477942,0.620744662223819,-0.0203193097370918,0.052875,-0.00575,0.609772705544933,0.000552103250477942,0.620744662223819,-0.0203193097370918,0.052875,-0.00575,0,0,0,1.11022302462516e-16
"ScenarioII",69,"IMDS","Wasserstein",0.601234942638623,-0.0245058954748247,0.612998720013593,-0.046269887087218,0.052375,-0.006875,0.601234942638623,-0.0245058954748247,0.612998720013593,-0.046269887087218,0.052375,-0.006875,0,0,0,3.33066907387547e-16
"ScenarioII",69,"IMDS","Centers-Euclidean",0.597853648820905,-0.0604864563416189,0.610792767483978,-0.0831162032921394,0.053125,-0.007625,0.597853648820905,-0.0604864563416189,0.610792767483978,-0.0831162032921394,0.053125,-0.007625,0,0,0,1.11022302462516e-16
"ScenarioII",70,"IMDS","Int-Euclidean",0.556110500318674,-0.0348067240280433,0.562781947159063,-0.0409676649468821,0.038625,0.002875,0.556110500318674,-0.0348067240280433,0.562781947159063,-0.0409676649468821,0.038625,0.002875,0,0,0,3.33066907387547e-16
"ScenarioII",70,"IMDS","Hausdorff",0.599849904397705,-0.00726704907584452,0.615880364261306,-0.0177466259827858,0.0485,0.000624999999999997,0.599849904397705,-0.00726704907584452,0.615880364261306,-0.0177466259827858,0.0485,0.000624999999999997,0,0,0,4.44089209850063e-16
